"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18069741818275501,17841400074692954,paulistao,Paulistão,"EM BUSCA DA VAGA NAS QUARTAS! 🇾🇪🔥
Com um empate no primeiro jogo, o São Paulo vai em busca da vitória na @libertadoresbr jogando no MorumBIS! 
#PaulistasEmCampo #SãoPaulo",0,"08/18/2025 20:05",https://www.instagram.com/p/DNhQVUiM7hk/,"Imagem do Instagram",,Total,58440,29067,2926,80,1,22,17
17859715521419470,17841400074692954,paulistao,Paulistão,"TUDO IGUAL! 
Mirassol busca o empate e soma mais um ponto no @brasileirao! 
#FutebolPaulista #PaulistasEmCampo 
📷JP Pinheiro/Agência Mirassol",0,"08/18/2025 18:07",https://www.instagram.com/p/DNhH9yUui5a/,"Imagem do Instagram",,Total,29323,12425,425,7,0,5,3
17939667207025104,17841400074692954,paulistao,Paulistão,"NA GAVETA! 
Que golaço do Negueba para empatar o jogo em Mirassol! 
#FutebolPaulista #PaulistasEmCampo 
🎥 @ge.globo/@sportv",26,"08/18/2025 17:43",https://www.instagram.com/reel/DNhFAvCMpDJ/,"Reel do Instagram",,Total,69618,45036,2411,178,3,15,16
17852628405520417,17841429857362439,paulistaof,"Paulistão F Petrobras","VEIO AÍ!
A sétima rodada do Paulistão Feminino Sicredi chegou. Bora conferir todos os confrontos para não perder nadinha 👀🔥
#PaulistãoFemininoSicredi",0,"08/18/2025 14:00",https://www.instagram.com/p/DNgnBr9yHgr/,"Imagem do Instagram",,Total,35807,14721,502,21,0,6,8
18093547687733160,17841400074692954,paulistao,Paulistão,"TABELA DEFINIDA!
Assim ficaram as datas e horários dos jogos de ida da Copa Paulista Sicredi. Confira a tabela completa em futebolpaulista.com.br
#CopaPaulistaSicredi",0,"08/18/2025 11:46",https://www.instagram.com/p/DNgcbRLSp4V/,"Imagem do Instagram",,Total,81984,38345,1099,130,9,66,13
18046343939305999,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🇧🇷😍 A maior cidade da América do Sul tem seus tricampeões em semana decisiva na CONMEBOL #Libertadores!",0,"08/18/2025 10:00",https://www.instagram.com/p/DNgQM0USXpT/,"Carrossel do Instagram",,Total,1067335,301955,43272,965,37,561,0
17978233133882911,17841400074692954,paulistao,Paulistão,"EM BUSCA DA TAÇA! 
As datas e horários da decisão do Paulista Sub-23 Segunda Divisão Sicredi foram definidos! Quem vai ficar com o título?
#Bezinha",0,"08/18/2025 08:38",https://www.instagram.com/p/DNgG4faxyZP/,"Imagem do Instagram",,Total,84202,31439,700,84,3,19,5
18108187837557953,17841400074692954,paulistao,Paulistão,"VERDÃO VENCE MAIS UMA!
Já são sete jogos de invencibilidade no Brasileirão!
#PaulistasEmCampo
📷Vítor Silva/Botafogo",0,"08/17/2025 18:36",https://www.instagram.com/p/DNemjBGskG3/,"Imagem do Instagram",,Total,47909,22699,1777,45,0,10,12
18081386200917708,17841400074692954,paulistao,Paulistão,"VITÓRIA GRENÁ!
Ferroviária não toma conhecimento dos donos da casa e volta de Goiás com os três pontos!
#PaulistasEmCampo
📷Luis Miguel Ferreira/Ferroviária",0,"08/17/2025 16:35",https://www.instagram.com/p/DNeYpAGtz3m/,"Imagem do Instagram",,Total,35023,14798,513,6,0,6,3
18053947499163062,17841400074692954,paulistao,Paulistão,"O São Bernardo tropeçou no 1º de Maio.
#PaulistasEmCampo
📷Janes Carvalho/Divulgação/São Bernardo",0,"08/17/2025 14:57",https://www.instagram.com/p/DNeNbI1yQ-N/,"Imagem do Instagram",,Total,69705,35845,860,15,0,4,12
