"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Seguimentos,Alcance
18140338633544969,17841467312227297,fpfacademia,"FPF Academia","E aí, sabia dessa? 🔴 🟢 🤔

No VAR Experience, você vai poder aprender tudo sobre o funcionamento do VAR e ainda vivenciar a experiência prática de ser um árbitro de vídeo e decidir lances polêmicos! Se você ama futebol, não perca essa chance única! 🖥️ ⚽

🚨 INSCRIÇÕES PELO LINK DA BIO DA @fpfacademia

📅 15 de agosto (sábado)
⏱️ 9h00 às 12h00
📍 Edifício Pelé (FPF)
🎯 VAGAS LIMITADAS (maiores de 18 anos)
💰 R$ 500 (6x no cartão ou 2x no boleto/pix)

.
.
.

#FPFAcademia #VARExperience #VAR #Futebol #FPF",0,"06/05/2026 12:09",https://www.instagram.com/p/DZNyRxTmaYB/,"Carrossel do Instagram",,Total,116019,856,11,16,0,,
17873926473503574,17841400074692954,paulistao,Paulistão,"HOMEM GOL!
O meio-campista do Pantera tá com o faro de gol apurado demais nesse @brasileiraob.
#PaulistasEmCampo",0,"06/05/2026 13:00",https://www.instagram.com/p/DZN0Imambec/,"Imagem do Instagram",,Total,184387,3605,71,36,16,3,100511
18165873313384803,17841400074692954,paulistao,Paulistão,"O sábado chegou com tudo com quatro jogos no #PaulistaSub23SegundaDivisão",0,"06/06/2026 05:00",https://www.instagram.com/p/DZPg1_omiMA/,"Imagem do Instagram",,Total,13044,100,7,1,1,0,7669
18139303270532755,17841400074692954,paulistao,Paulistão,"DIA DE LUSA E NETUNO!
A Portuguesa joga em casa, enquanto o Água Santa vai buscar os três pontos fora na #SérieD!
#PaulistasEmCampo",0,"06/06/2026 06:00",https://www.instagram.com/p/DZPnteUCalB/,"Imagem do Instagram",,Total,16916,198,4,5,2,0,9645
18114364681883500,17841400074692954,paulistao,Paulistão,"O ÚLTIMO AMISTOSO ANTES DA COPA!
Essa é a mistura do Brasil com o Egito 🤣 🇧🇷
#SeleçãoBrasileira #PaulistasEmCampo",0,"06/06/2026 08:00",https://www.instagram.com/p/DZP1cWPjYHg/,"Imagem do Instagram",,Total,55841,1196,31,6,18,1,30479
18091885058524568,17841400074692954,paulistao,Paulistão,"Com a vaga assegurada, Água Santa e superado fora de casa na última rodada da fase de grupos da Série D.
#PaulistasEmCampo
📷João Carlos Gomes/América",0,"06/06/2026 13:21",https://www.instagram.com/p/DZQfT-JHxPc/,"Imagem do Instagram",,Total,25969,169,4,1,2,0,15854
17922476082147371,17841400074692954,paulistao,Paulistão,"LUUUUUSAAAA!
A Portuguesa termina a primeira fase da Série D com vitória sobre a xará do Rio de Janeiro!
#PaulistasEmCampo
📷Victor Bessa/Portuguesa",0,"06/06/2026 13:21",https://www.instagram.com/p/DZQfYkjn8tl/,"Imagem do Instagram",,Total,30081,725,17,18,0,1,16708
18134102746602387,17841400074692954,paulistao,Paulistão,"Assim foram os jogos dos #PaulistasEmCampo neste sábado.
#FutebolPaulista",0,"06/06/2026 13:24",https://www.instagram.com/p/DZQfqYinyDp/,"Imagem do Instagram",,Total,16426,171,5,1,0,0,9902
18112067552310224,17841400074692954,paulistao,Paulistão,"Se liga como foi o sábado de Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",0,"06/06/2026 13:25",https://www.instagram.com/p/DZQfzHLn36R/,"Imagem do Instagram",,Total,27622,334,8,5,1,2,15950
18052348364752686,17841429857362439,paulistaof,"Paulistão F","UM OI ESPECIAL! 🤙😙
#SeleçãoFeminina",5,"06/06/2026 14:27",https://www.instagram.com/reel/DZQm3XaPilf/,"Reel do Instagram",,Total,29044,1075,8,4,10,2,16394
18596456506016888,17841400074692954,paulistao,Paulistão,"MAIS UMA PRA CONTA!
Brasil vence o Egito no último amistoso preparatório para a Copa do Mundo!
#SeleçãoBrasileira
📷Rafael Ribeiro/CBF",0,"06/06/2026 17:20",https://www.instagram.com/p/DZQ6q1Nn0Fl/,"Imagem do Instagram",,Total,109683,2353,18,11,11,0,56363
18072697067334955,17841400074692954,paulistao,Paulistão,"Domingão para fechar a rodada do Paulista Sub-23 Segunda Divisão!
#PaulistaSub23SegundaDivisão",0,"06/07/2026 03:00",https://www.instagram.com/p/DZR35sZjDTa/,"Imagem do Instagram",,Total,17999,156,3,0,1,3,10911
18109614020473591,17841400074692954,paulistao,Paulistão,"56 ANOS DO CAPITÃO DO PENTA! 🥳🏆
O tricampeão Paulista e bicampeão Mundial com a Seleção Brasileira comemora mais um ano de vida neste domingo (7)! Parabéns, @cafu2!
#Aniversário #FutebolPaulista #Cafu",0,"06/07/2026 04:00",https://www.instagram.com/p/DZR-xRtFj6r/,"Imagem do Instagram",,Total,24549,380,6,6,4,1,13805
18162311896453029,17841400074692954,paulistao,Paulistão,"RODADA DECISIVA!
A @cbfseried chegou na última rodada e o Tigre vai em busca de mais uma vitória no @brasileiraob!
#PaulistasEmCampo",0,"06/07/2026 06:00",https://www.instagram.com/p/DZSMhLdjMuZ/,"Imagem do Instagram",,Total,15578,182,7,6,1,0,9101
17986022276828761,17841400074692954,paulistao,Paulistão,"OLHA O TIGRE AÍ!
São Bernardo leva a melhor contra o CRB e volta a vencer na Série B!
#PaulistasEmCampo
📷Francisco Cedrim/CRB",0,"06/07/2026 14:10",https://www.instagram.com/p/DZTJyzWn0Q_/,"Imagem do Instagram",,Total,25724,444,47,9,4,0,15105
