Título do vídeo,Link para o vídeo,Hora da publicação,Visualizações do vídeo,Curtidas,Comentários,Compartilhamentos,Adicionar aos Favoritos
TRICOLOR NA ÁREA! 🇾🇪🔥 O São Paulo já está na Neo Química Arena para o Superclássico Casas Bahia contra o Corinthians! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7596758904424484104,2026/01/18 17:44:30,6310,159,4,6,2
TÁ NA REDE! O Capivariano abre o placar contra a Ponte Preta! Robson é o nome da emoção! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7596649152491146512,2026/01/18 10:39:45,4809,85,5,7,4
E VAI TOMANDO! ✍️ A marcação veio pra cima e o Rodolfo deu a canetada! #PaulistãoCasasBahia #Dorflex,https://www.tiktok.com/@paulistao/video/7596648957317565697,2026/01/18 10:38:49,2947,59,3,0,0
"O GOLAÇO DA VITÓRIA! No apagar das luzes, o Novorizontino buscou a virada! Pega só esse golaço do Robson para garantir os três pontos do Leão! #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7596648951315533057,2026/01/18 10:38:37,2922,116,3,1,3
TIGRE BUSCA O EMPATE! 🐯 Maycon Jesus recebeu a bola no campo de defesa e só foi para lá no fundo do gol! É o empate do Novorizontino! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7596649094135794951,2026/01/18 10:38:24,4576,96,1,2,3
ROBG⚽️L! Robson usa a cabeça para balançar a rede para o Novorizontino! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7596648773820878098,2026/01/18 10:37:08,627,31,1,0,0
DE CABEÇA! Flaco López foi no alto e garantiu os três pontos para o Verdão. #PaulistãoCasasBahia2026,https://www.tiktok.com/@paulistao/video/7596513152217500929,2026/01/18 01:52:11,1979,110,1,3,1
"FALA, RENÊ! O nome do primeiro gol da Lusa no #PaulistãoCasasBahia! #CraqueDoJogo #Bet7k",https://www.tiktok.com/@paulistao/video/7596462943823252737,2026/01/17 22:38:00,7291,90,2,0,4
QUE FRIEEEEZA! Maceió aproveitou a oportunidade e fez o segundo da Lusa no finalzinho do jogo! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7596456369163603201,2026/01/17 22:12:04,6927,139,2,4,5
LUSA NA VANTAGEM! O primeiro gol do jogo saiu e a Portuguesa faz de pênalti para se colocar na frente do placar! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7596431963938966802,2026/01/17 20:35:50,51190,199,2,3,11
"É PRO OUTRO LADO... Novorizontino recua a bola, a defesa não conversa entre si e é o Primavera que comemora. É o terceiro do Fantasma. #PaulistãoCasasBahia #Bateno",https://www.tiktok.com/@paulistao/video/7596429258298379521,2026/01/17 20:27:18,24666,235,9,36,7
QUEM QUE PEGA? O Rômulo soltou o pé na cobrança de pênalti e descontou para o Novorizontino! #PaulistãoCasasBahia #Betano,https://www.tiktok.com/@paulistao/video/7596421909227588884,2026/01/17 19:57:06,9773,113,2,2,2
"DE CARRINHO PRA REDE! Primavera encaixa o contra-ataque e só vai parar no fundo da redes! Paulo Baya serve Renatinho, que aumenta a vantagem do Fantasma! #PaulistãoCasasBahia #Betano",https://www.tiktok.com/@paulistao/video/7596417884822310162,2026/01/17 19:41:12,4003,120,3,5,4
O FANTASMA TÁ ASSOMBRANDO GERAL! 👻 Já trem gol na terceira rodada do Paulistão Casas Bahia! Gabriel Poveda abre o placar par ao Primavera! #PaulistãoCasasBahi,https://www.tiktok.com/@paulistao/video/7596415263847779604,2026/01/17 19:31:15,4128,111,4,3,3
FALTOU ESPAÇO? SEM PROBLEMA! O Thales desenrolou a jogada para o Primavera e saiu jogando com categoria! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7596414585461165332,2026/01/17 19:28:40,5342,97,4,1,1
QUE GOLAÇO! Luis Saboia encheu o pé da entrada da área e abriu o placar pro Verdão contra o Ituano! #CopinhaSil2026,https://www.tiktok.com/@paulistao/video/7596320499550915856,2026/01/17 13:23:47,18288,644,6,32,25
Quantos vocês acertaram no desafio do @Lucas Garcia? Comenta aqui!!,https://www.tiktok.com/@paulistao/video/7596092196265266453,2026/01/16 22:37:46,4372,134,4,2,4
"O QUE FOI ISSO, FELIPE?! 🎩✨⚽ Que categoria nesse chapéu! #PaulistãoCasasBahia #SãoBernardo",https://www.tiktok.com/@paulistao/video/7596028261197499665,2026/01/16 18:30:29,732985,36891,215,3614,763
Um toque de letra e uma... escorregada? 😅 Que categoria do Pacheco🔥 #PaulistãoCasasBahia #Palmeiras,https://www.tiktok.com/@paulistao/video/7596020805784374548,2026/01/16 18:00:31,15908,1211,3,31,25
"Isso é Paulistão Casas Bahia, senhoras e senhores! As animações de gols no placar mais F#$@ do Brasil! 😍🤩⚽️ #Futebol #Paulistao #Placar #PacoteGráfico ",https://www.tiktok.com/@paulistao/video/7595820844379606288,2026/01/16 05:05:16,43564,2181,39,263,175
"O PRIMEIRO GOL DO SÃO PAULO EM 2026! E tinha que ser dele: o camisa 10 do Tricolor, Luciano! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595783700734856464,2026/01/16 02:41:13,17439,632,13,57,23
"Fala, craque! 🗣️ #PaulistãoCasasBahia #CraqueDoJogo #7kbet",https://www.tiktok.com/@paulistao/video/7595774396925627656,2026/01/16 02:04:07,1073,29,2,1,2
JHON JHON EM: GIGANTES DE AÇO! 😅🤩 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595764730174721287,2026/01/16 01:26:36,1487,30,3,2,1
"CARLÃO COM A PALAVRA! Se liga na entrevista do atacante do Noroeste, Craque do Jogo de hoje! #PaulistãoCasasBahia #CraqueDoJogo #Bet7k",https://www.tiktok.com/@paulistao/video/7595759259132906773,2026/01/16 01:05:33,3025,68,2,0,2
"CARLÃO EMPATA PARA O NORUSCA! O camisa 9 no Noroeste é decisivo, não tem jeito! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595753346842086676,2026/01/16 00:42:32,59892,484,0,3,21
"QUE ISSO, MOSQUERA! 😮‍💨 O jogador do Massa Bruta passou por todo mundo pra aumentar a vantagem no placar! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595748828628651285,2026/01/16 00:25:00,1589,40,0,8,0
É GOL DE ARTILHEIRO! 🔥 Jhon Jhon marca mais um e aumenta a vantagem do Massa Bruta! 🤩 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595744534152088848,2026/01/16 00:08:22,1958,62,4,1,0
QUE DEFESAÇA DO VICTOR SOUZA! O goleiro do Botafogo impediu o empate do Noroeste que vinha de foguete! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595741095208783105,2026/01/15 23:55:07,3291,59,1,0,1
☑️ Jhon Jhon cruzou ☑️ Eduardo Sasha se movimentou ☑️ Hugo Souza se confundiu ☑️ GOL DO MASSA BRUTA 🔥 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595732793833852177,2026/01/15 23:22:53,11846,184,8,24,2
CLEITON + GUSTAVO MARQUES = DEFESAÇA DO MASSA BRUTA! 🥵 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595730160398208274,2026/01/15 23:12:27,5200,70,4,2,2
DEU TEMPO DE LIGAR NA HBO MAX AÍ? Não passou nem um minuto de jogo e o Botafogo já ficou na frente do placar com esse FOGUETE do Leandro Maciel! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595728997984587009,2026/01/15 23:08:07,115121,2419,8,61,41
POV: Você é a adm do @paulistao no primeiro Superclássico Casas Bahia! 🤩 #PaulistãoCasasBahia #ClássicoDaSaudade,https://www.tiktok.com/@paulistao/video/7595717658557844743,2026/01/15 22:23:57,1117,31,4,0,4
BRENO BIDON 🤝🏼 RODRIGO SOUZA Que qualidade para dominar a bola! Eles estão com almofada nos pés?! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595716013010734357,2026/01/15 22:17:36,2422,114,7,1,3
BRAZÃO GI-GAN-TES-CO! 🔥😮‍💨 #PaulistãoCasasBahia #Santos #ClássicoDaSaudade,https://www.tiktok.com/@paulistao/video/7595680643145682177,2026/01/15 20:00:33,33794,2640,17,89,83
O @vellosogg estava ligado em cada movimento do primeiro Superclássico Casas Bahia entre Palmeiras e Santos! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595650731844111634,2026/01/15 18:04:13,2123,55,1,0,1
"Que beleza, Flaco 😮‍💨🌟 #PaulistãoCasasBahia #Palmeiras #ClássicoDaSaudade",https://www.tiktok.com/@paulistao/video/7595642587491486994,2026/01/15 17:32:37,92925,1398,5,11,34
FUNDAMENTAL! Carlos Miguel salvou o Palmeiras no finzinho do jogo e ajudou o Verdão a garantir a vitória no Superclássico Casas Bahia! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595402489428446482,2026/01/15 02:00:55,1509753,50869,468,1203,2473
"QUE CATEGORIA, PAPAI! QUE INTIMIDADE DO RODRIGO SOUZA! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595401739361193237,2026/01/15 01:58:15,269864,1719,8,15,55
O PAULO BAYA É DIFERENCIADO!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7595391393040764180,2026/01/15 01:18:07,4915,110,8,2,3
CRIA DECISIVA! Allan fez o gol que deu a vitória ao Palmeiras no clássico e foi eleito Craque do Jogo! #PaulistãoCasasBahia #CraqueDoJogo #Bet7k,https://www.tiktok.com/@paulistao/video/7595390171802078472,2026/01/15 01:13:10,3765,114,6,2,3
BRAZÃO CRESCEU E IMPEDIU O SEGUNDO DO PALMEIRAS! Que defesa do goleiro do Santos no finalzinho do jogo! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595384577728711953,2026/01/15 00:53:07,14054,135,3,4,8
UM FOGUETE! Marcelo chegou chegando para marcar o primeiro do Velo Clube no Moisés Lucarelli! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595384505276452103,2026/01/15 00:51:10,10596,104,2,0,3
"DEFESA ESPETACULAR DE VICTOR HUGO, DO PRIMAVERA! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595380125982543122,2026/01/15 00:34:10,8610,109,0,3,2
"De Allan para Flaco, de Flaco para Allan ✨🐷⚽ #PaulistãoCasasBahia #Palmeiras ",https://www.tiktok.com/@paulistao/video/7595369997367528712,2026/01/14 23:54:54,33676,1674,14,158,52
DE PÉ EM PÉ ATÉ PAULO BAYA MARCAR O TERCEIRO DO PRIMAVERA!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7595365144159341844,2026/01/14 23:36:17,18107,234,6,2,8
VERDÃO NA FRENTE DO PLACAR NO CLÁSSICO! Que entrosamento entre Flaco López e Allan para fazer o primeiro do Palmeiras em Barueri! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595360954024545552,2026/01/14 23:21:48,8049,206,7,12,6
E ESSE CHAPÉU DO RIQUELME?! 🎩✨ Categoria de sobra para a Cria da Academia 😮‍💨 #PaulistãoCasasBahia #Dorflex #Palmeiras,https://www.tiktok.com/@paulistao/video/7595357977998085392,2026/01/14 23:09:46,7426,165,5,5,2
"A defesa vacilou e o André Luis foi pra rede! O primeiro tempo está animado, hein?! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595352409703189780,2026/01/14 22:46:56,8759,135,6,2,6
É O SEGUNDO DO FANTASMA COM LIGGER! QUE COMEÇO DE JOGO FOI ESSE?! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595349904906571024,2026/01/14 22:38:50,38947,493,6,4,16
FESTA EM INDAIATUBA! GABRIEL POVEDA MARCA PELA PRIMEIRA VEZ DA HISTÓRIA DO PRIMAVERA EM CASA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7595349581638946055,2026/01/14 22:35:37,135681,1416,8,26,45
"PAREDÃO ALVIVERDE HOMENAGEADO! 🧤 De saída do Palmeiras, Weverton recebeu uma homenagem antes do Superclássico Casas Bahia de logo mais. #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7595343798364917008,2026/01/14 22:15:42,4358,316,10,10,3
POV: Você estava acompanhando a chegada do Verdão na Arena Barueri! 🐷 #PaulistãoCasasBahia #Aurora #Palmeiras,https://www.tiktok.com/@paulistao/video/7595341779075910920,2026/01/14 22:05:20,15948,744,8,45,35
SAIU DO BANCO PARA MARCAR! Juninho tinha acabado de entrar e já deixou o dele na partida. #PaulistãoCasasBahia2026,https://www.tiktok.com/@paulistao/video/7595004648440876289,2026/01/14 00:18:58,5002,74,4,0,2
COLOCOU ONDE QUIS! O Robson mandou pro fundo da rede para colocar o Novorizontino! #PaulistãoCasasBahia2026,https://www.tiktok.com/@paulistao/video/7594983116276567304,2026/01/13 22:53:38,7758,149,2,1,7
"CRAQUE DA RODADA! ⚫⚪ Gustavo Henrique, zagueiro do Timão, é o primeiro #CraqueDaRodada do Paulistão Casas Bahia 2026! #7kbet #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594961112756423953,2026/01/13 21:30:26,3972,281,10,0,8
"O ÚLTIMO CLÁSSICO DA SAUDADE NO PAULISTÃO CASAS BAHIA... 💭 Em 2025, Palmeiras e Santos se enfrentaram na Vila Belmiro com vitória do Verdão por 2 a 1! 🟢⚪ Quem será que leva a melhor esse ano? 👀 #PaulistãoCasasBahia ⚽ PALMEIRAS X SANTOS É QUARTA-FEIRA (14), ÀS 19H30!",https://www.tiktok.com/@paulistao/video/7594634499665775879,2026/01/13 00:20:49,4925,177,7,0,9
O GOL DA VITÓRIA DO MASSA BRUTA!  JHON JHON MARCOU NO FINALZINHO PARA GARANTIR OS TRÊS PONTOS!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7594263882798075157,2026/01/12 00:22:56,3702,84,3,0,1
ARRASADOR! O Mirassol não para! Tem mais gol no Maião! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594260055080389904,2026/01/12 00:09:41,18543,410,3,25,6
"JÁ FOI PRO GOL! Em seu primeiro jogo com a camisa do Mirassol, Lucas Mugni já balança a rede pro Leão! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594260003112914184,2026/01/12 00:07:30,10184,185,1,8,0
TÁ LÁ! Jhon Jhon aparece no meio da marcação e anota o gol da vitória para o Red Bull Bragantino! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594258323805981968,2026/01/12 00:03:06,2913,48,1,0,0
"Terminou 2025 e começou 2026 no MODO PRIME! 🤣 Tá inspirado, né, @brenobidon? 🔥 #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594258523794476296,2026/01/12 00:01:49,747626,74373,372,3953,2096
20 anos e MUITA categoria! 7️⃣🥵 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594254534436785426,2026/01/11 23:46:17,247164,14196,85,462,387
ISSO É BRENO BIDON. 🔥😮‍💨 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594248578827144456,2026/01/11 23:23:10,454023,61180,276,4201,2298
"Fala, craque! 🗣️🏆 #CraqueDoJogo #PaulistãoCasasBahia #7kbet",https://www.tiktok.com/@paulistao/video/7594243797978975496,2026/01/11 23:04:36,57265,4900,8,30,131
"ESTREIA COM GOLAAAAÇO! 🥵 Que pintura ABSURDA do @ramalho92! Gol de quem sabe, tá? 🔥 #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594227940603333908,2026/01/11 22:03:31,10221,715,6,13,20
"FELIPÓN 🤝 PAULISTÓN Reconheceu essa voz? Kiyomi Fujiwara, jornalista japonesa, marcou presença pela primeira vez no Paulistão Casas Bahia! #PaulistãoCasasBahia ",https://www.tiktok.com/@paulistao/video/7594226601533902100,2026/01/11 21:58:07,4422,154,2,1,5
Zagueiro artilheiro e #CraqueDoJogo pro @ghenrique093! 🏆🔥 #PaulistãoCasasBahia #7kbet,https://www.tiktok.com/@paulistao/video/7594224700033666325,2026/01/11 21:50:44,4019,190,3,1,3
QUE PANCADA E QUE CHANCE DO VELO! 🔥 #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594223116558028039,2026/01/11 21:44:20,3203,29,1,0,1
"AAAAAAAAIIIIIIIIIIIII! 🔥 André Ramalho, meu amigo! Que gol foi esse?! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594218797205081352,2026/01/11 21:27:38,6316,502,9,29,9
AQUELA PONTINHA DE SORTE! André nem precisou fazer esforço pra mandar a bola pro fundo do gol! É o segundo do Corinthians! #PaulsitãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594218490173656328,2026/01/11 21:26:28,2624,154,2,3,5
TÁ NA REDE! Gustavo Henrique anota o primeiro do Timão no Paulistão Casas Bahia 2026! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594215988476923152,2026/01/11 21:18:25,3241,136,3,0,3
QUE PANCADA! QUE GOLAÇO DO ANDRÉ RAMALHO!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7594212291801877780,2026/01/11 21:02:41,10268,521,5,0,12
"Que isso, hein, Lucas Duni! 😮‍💨🤌 #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594211604275694849,2026/01/11 21:01:50,12470,101,3,2,3
TEM GOL DE FILHO DO TERRÃO!  André marca o segundo do Corinthians na Neo Química Arena! #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7594206552060382484,2026/01/11 20:40:21,8853,364,3,8,16
ELE É DECISIVO!  Gustavo Henrique marca o primeiro gol do Corinthians no Paulistão Casas Bahia 2026!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7594202675705597204,2026/01/11 20:25:20,8870,306,8,1,6
DEFESAÇA! Hugo Souza salvou o Timão no fim da primeira etapa! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594201541322558727,2026/01/11 20:20:38,4650,172,2,1,3
EQUIPES NO GRAMADO!  É DIA DE CORINTHIANS E PONTE PRETA NA NEO QUÍMICA ARENA!  #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7594183547536231701,2026/01/11 19:11:04,19124,792,4,4,32
"O ROMERO FEZ HISTÓRIA NO TIMÃO!  Todo carinho de Garro, Raniele e Yuri Alberto na despedida do camisa 11!  #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594181947354516757,2026/01/11 19:04:53,391275,13594,126,172,470
O GARRO TÁ NA ÁREA PARA ACOMPANHAR A ESTREIA DO TIMÃO NO PAULISTÃO CASAS BAHIA!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7594175681320324373,2026/01/11 18:40:32,162977,7755,23,33,183
"Se tem Paulistão Casas Bahia, tem leitura labial com @VELLOSO!  Se liga nos detalhes de Portuguesa e Palmeiras!  #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594170644284067092,2026/01/11 18:21:02,1602,70,4,1,1
🥰 A emoção da criançada em conhecer o Yuri Alberto!  #PaulistãoCasasBahia ,https://www.tiktok.com/@paulistao/video/7594165198424935701,2026/01/11 17:59:48,13201,629,4,3,30
"O @lendoojogo chegou no Paulistão Casas Bahia! E para começar tem análise da reestreia de Gabigol no Santos.  A arte de se desmarcar no tempo certo com Gabigol: Um dos detalhes mais difíceis do futebol é acertar o tempo de cada jogada e Gabigol, desde jovem, tem essa característica muito bem trabalhada. É necessário lidar com muitas referências dentro do jogo: adversário, espaço, companheiros e tempo. Encontrar o momento certo para se desmarcar é uma arte. #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7594105383350848789,2026/01/11 14:07:38,16772,264,3,6,10
GOL HISTÓRICO E QUE GARANTIU O EMPATE DO PRIMAVERA! Josiel marcou nos acréscimos o primeiro gol da história do Fantasma no Paulistão Casas Bahia! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7593886838016707841,2026/01/11 00:00:43,427488,3614,45,40,109
QUE DEFESA DO CAÍQUE FRANÇA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7593878411622354194,2026/01/10 23:26:47,13700,112,4,0,4
RAPHAEL É O NOME DO GOL DO BUGRÃO! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7593877266791288071,2026/01/10 23:22:18,12986,149,4,0,4
"UM VERDADEIRO MILAGRE DO VICTOR HUGO, DO PRIMAVERA! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7593867821298257170,2026/01/10 22:45:39,9361,137,5,0,3
"É DA REDE QUE ELE GOSTA! ⚽️ Sim, hoje teve gol do Gabigol! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7593867359463558418,2026/01/10 22:43:51,11554,310,5,7,9
"PEGA ESSE CHAPÉU! O Mirandinha aprontou, hein?! #PaulistãoCasasBahia",https://www.tiktok.com/@paulistao/video/7593863578176785680,2026/01/10 22:31:07,12978,151,2,3,4
THACIANO VAI PRA REDE E GARANTE A VITÓRIA DO SANTOS! #PaulistãoCasasBahia #Santos #Thaciano #Gol,https://www.tiktok.com/@paulistao/video/7593849975424027921,2026/01/10 21:38:29,5436,212,4,1,4
PEDRO VITOR FECHA A GOLEADA DO BERNÔ! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7593829904911764744,2026/01/10 20:18:29,25645,199,5,1,13
GRANDÃO! Gabriel Brazão cresceu pra cima do ataque do Novorizontino e impediu o gol do Tigre. #PaulistãoCasasBahia #GabrielBrazão #Defesa,https://www.tiktok.com/@paulistao/video/7593825119026285842,2026/01/10 19:59:57,149818,1880,32,69,59
É O TERCEIRO DO SÃO BERNARDO! FELIPE GARCIA NÃO PERDOA! #PaulistãoCasasBahia,https://www.tiktok.com/@paulistao/video/7593823104623709447,2026/01/10 19:52:05,7054,100,0,2,1
O TIGRE TÁ NA FRENTE! Diego Galo abre o placar na Vila Belmiro! #PaulistãoCasasBahia #DiegoGalo #Novorizontino,https://www.tiktok.com/@paulistao/video/7593820574518922517,2026/01/10 19:42:30,14689,232,10,1,5
