"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Negative feedback from users: Ocultar tudo","Negative feedback from users: Ocultar"
1176415801318725,100068509496158,Copinha,"ABSURDOOO! 😮‍💨
Eduardo deu um belo chapéu e finalizou com um golaço pro Palmeiras! #CopinhaSil2026","ABSURDOOO! 😮‍💨
Eduardo deu um belo chapéu e finalizou com um golaço pro Palmeiras! #CopinhaSil2026",27,"01/08/2026 15:25",N/A,https://www.facebook.com/reel/802445055588739/,0,0,Vídeos,,,,,Total,328501,277741,8745,8309,224,212,8342,8342,,,,,3643814.077,13.637,0,0.74,5,,
1176405961319709,100068509496158,Copinha,"GOLAÇO DE CAMISA 🔟!
O @nicolas_viana_06 foi bem demais no 3º gol do Netuno! #CopinhaSil2026","GOLAÇO DE CAMISA 🔟!
O @nicolas_viana_06 foi bem demais no 3º gol do Netuno! #CopinhaSil2026",43,"01/08/2026 15:00",N/A,https://www.facebook.com/reel/1154906286471449/,0,0,Vídeos,,,,,Total,5439,5687,70,63,0,7,64,64,,,,,36044.544,7.033,0,0,0,,
1176385037988468,100068509496158,Copinha,"A emoção da Copinha Sil 2026 é inexplicável 🥹
#CopinhaSil2026
🎥 Pedro Zacchi","A emoção da Copinha Sil 2026 é inexplicável 🥹
#CopinhaSil2026
🎥 Pedro Zacchi",27,"01/08/2026 14:09",N/A,https://www.facebook.com/reel/4245594699046759/,1,0,Vídeos,,,,,Total,2923,3103,32,28,2,2,23,23,,,,,10096.62,3.656,0,0,0,,
1176368954656743,100068509496158,Copinha,"UH, VEM QUE TEM!
Mais uma vitória para os Moleques de Xerém 🔥
#CopinhaSil2026",,0,"01/08/2026 13:31",N/A,https://www.facebook.com/copinha/posts/pfbid02utqG6sziQzaMSvj2wbCsrMHP2sP4KRrSpK82uKPbDUe6NLmTeagoikF3EXjp3TTl,0,0,Fotos,,,,,Total,12960,9635,65,57,0,8,48,23,25,,,,,,,,,,
1176354187991553,100068509496158,Copinha,"A NOITE VAI SER BOA NA COPINHA SIL!
#CopinhaSil2026",,0,"01/08/2026 13:00",N/A,https://www.facebook.com/copinha/posts/pfbid06aCVS65sTuwxqmSxRvTkzKYJhckLfkW2AgvFMmTVPybUEYWerwKCgtpsP6HWuZ7gl,0,0,Fotos,,,,,Total,18921,13365,124,112,0,12,195,88,107,,,,,,,,,,
1176337137993258,100068509496158,Copinha,"VITÓRIA E CLASSIFICAÇÃO DO MEIA NOITE!
Pode carimbar a vaga do @esporteclubemeianoite na próxima fase da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/08/2026 12:20",N/A,https://www.facebook.com/copinha/posts/pfbid02SvYLkXzyh7KxtFTAbFcdqbz7wLdm69DQRazf6oGMmTyHuE8mdJz9PjNNFauzBEknl,0,0,Fotos,,,,,Total,95631,67894,411,369,21,21,1167,580,587,,,,,,,,,,
1176336341326671,100068509496158,Copinha,"PONTE E MEIA NOITE CLASSIFICADOS!
A @pontepretaoficial e o @esporteclubemeianoite são as equipes classificadas do Grupo 14!
#CopinhaSil2026",,0,"01/08/2026 12:18",N/A,https://www.facebook.com/copinha/posts/pfbid0MRkupAq1DFhDtZHY1utarhucqqBxztUwfbCg9YwLHEq2uQpXsCdGzqKMSsB1UAWhl,0,0,Fotos,,,,,Total,57634,36908,332,293,26,13,1366,1045,321,,,,,,,,,,
1176271691333136,100068509496158,Copinha,"VIRADA DA PONTE! 
A Macaca encerra a fase de grupos invicta!
#CopinhaSil2026",,0,"01/08/2026 10:06",N/A,https://www.facebook.com/copinha/posts/pfbid0gMyTrxoZ4PiUZZwhHiLHkMWTqAM2oRZeBwunrvmfGhJYbXqV4q2o9SRFEiUoaqgdl,0,0,Fotos,,,,,Total,44174,32147,267,242,11,14,357,210,147,,,,,,,,,,
1176253621334943,100068509496158,Copinha,"WILLY DEFENDE O PÊNALTI!
O goleirão da @associacaoesportivareal impediu a virada da Ponte Preta!
#CopinhaSil2026","WILLY DEFENDE O PÊNALTI!
O goleirão da @associacaoesportivareal impediu a virada da Ponte Preta!
#CopinhaSil2026",13,"01/08/2026 09:33",N/A,https://www.facebook.com/reel/1333540411876198/,0,0,Vídeos,,,,,Total,179853,133339,779,759,9,11,1368,1368,,,,,1224664.605,9.366,0,0,0,,
1176218611338444,100068509496158,Copinha,"METEU O GOLAÇO E MANDOU O CORAÇÃOZINHO! ⚽️🫶
Que pintura do Pepeu para abrir o placar para a @associacaoesportivareal!
#CopinhaSil2026","METEU O GOLAÇO E MANDOU O CORAÇÃOZINHO! ⚽️🫶
Que pintura do Pepeu para abrir o placar para a @associacaoesportivareal!
#CopinhaSil2026",27,"01/08/2026 08:31",mixed,https://www.facebook.com/reel/855656847388908/,1,0,Vídeos,,,,,Total,13557,13276,217,210,1,6,199,199,,,,,101119.288,8.173,0,0,0,,
1176162814677357,100068509496158,Copinha,"ANOTA AÍ! 
Tarde completa com os jogos da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/08/2026 07:00",N/A,https://www.facebook.com/copinha/posts/pfbid02cGLDQjboVddXjryPTeGd7Ywau2EmfhTgRvtmMgupBmnyFHRuzGQANwEfqyMYN3dzl,0,0,Fotos,,,,,Total,26357,18917,140,130,2,8,280,150,130,,,,,,,,,,
1175790918047880,100068509496158,Copinha,"QUE VENENO! 
O Gabriel Veneno pratica o futebol arte na Copinha Sil 2026! 
#CopinhaSil2026","QUE VENENO! 
O Gabriel Veneno pratica o futebol arte na Copinha Sil 2026! 
#CopinhaSil2026",18,"01/07/2026 19:11",N/A,https://www.facebook.com/reel/1227313589326334/,1,0,Vídeos,,,,,Total,54102,46868,328,310,10,8,751,751,,,,,421997.348,9.552,0,0,0,,
1175788118048160,100068509496158,Copinha,"VEM QUE VEM QUE QUINTA-FEIRA É DIA DE COPINHA SIL 2026!
#CopinhaSil2026",,0,"01/07/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid02RjxSv2PQqUHpTDWrxUnTPMK1bQRyDXtuFWP6JRYzMvrDuP4bY5YqWeHFHyh5vNvnl,0,0,Fotos,,,,,Total,31377,20335,240,220,2,18,1247,275,972,,,,,,,,,,
1175777781382527,100068509496158,Copinha,"Quarta-feira concluída na Copinha Sil 2026!
#CopinhaSil2026",,0,"01/07/2026 18:44",N/A,https://www.facebook.com/copinha/posts/pfbid02Qb1ch2Nfaq5LshqJTwCvu6iacYJiv1KGKvU3Mx3favkp37rpxDTkinmN2mJ33kDpl,0,0,Fotos,,,,,Total,20794,11623,155,137,1,17,1712,384,1328,,,,,,,,,,
1175774731382832,100068509496158,Copinha,"A ÚLTIMA RODADA PROMETE NO GRUPO 22!
#CopinhaSil2026",,0,"01/07/2026 18:37",N/A,https://www.facebook.com/copinha/posts/pfbid0Rce9AuMmuTjCNroXoBmLYNctq5LiAjvpTtjw95TgUBEgTirRAzuTK1MU3mvM5fF4l,0,0,Fotos,,,,,Total,12946,8849,99,91,1,7,120,52,68,,,,,,,,,,
1175773878049584,100068509496158,Copinha,"Osasco Audax, Águia de Marabá, Santos, Atlético-MG e Botafogo foram os vitoriosos da noite!
#CopinhaSil2026",,0,"01/07/2026 18:36",N/A,https://www.facebook.com/copinha/posts/pfbid02mnptTGSjxGzH9J8wtHejgfK5dERjzN2stYbfeXzkAkPnRqRm5jV7JiL1aycFMwnpl,0,0,Fotos,,,,,Total,49004,34415,181,174,0,7,444,177,267,,,,,,,,,,
1175772591383046,100068509496158,Copinha,"VITÓRIA GLORIOSA!
#CopinhaSil2026",,0,"01/07/2026 18:34",N/A,https://www.facebook.com/copinha/posts/pfbid02wyeqRhZUSFH9ks4tgnViq6UdU2xQE5hnU3MfFwXGfeAgk4Vv8vmsNyPCKz6t8ihcl,0,0,Fotos,,,,,Total,8875,6746,40,36,0,4,41,19,22,,,,,,,,,,
1175762431384062,100068509496158,Copinha,"SOLTA O VENENO!
O Gabriel Veneno aprontou de novo, que habilidade do camisa 11 do Galo!
#CopinhaSil2026","SOLTA O VENENO!
O Gabriel Veneno aprontou de novo, que habilidade do camisa 11 do Galo!
#CopinhaSil2026",18,"01/07/2026 18:12",N/A,https://www.facebook.com/reel/2493065951090414/,0,0,Vídeos,,,,,Total,220497,173186,1236,1111,102,23,8075,8074,,1,,,1950102.648,11.62,0,0,0,,
1175757854717853,100068509496158,Copinha,"ATLÉTICO-MG CLASSIFICADO NO GRUPO 29!
#CopinhaSil2026",,0,"01/07/2026 18:03",N/A,https://www.facebook.com/copinha/posts/pfbid02H5NXFM6aUrDPRNmQZtxRumgZ6Tg3wcoBwXhB2oZnJo44vMwkYeTx9Cqx1Ye4ytG4l,0,0,Fotos,,,,,Total,22623,15289,156,146,1,9,332,195,137,,,1,,,,,,,
1175757514717887,100068509496158,Copinha,"VITÓRIA E CLASSIFICAÇÃO DO GALO!
#CopinhaSil2026",,0,"01/07/2026 18:02",N/A,https://www.facebook.com/copinha/posts/pfbid02jg5EkEUxdK1sYEJqWB3WS2XxvnnzhGDMJeDFRFgDvsq19X7CXCch7PZ396fVgBXzl,0,0,Fotos,,,,,Total,5038,3660,49,41,0,8,8,3,5,,,,,,,,,,
1175755338051438,100068509496158,Copinha,"JOGADA ENSAIADA E GOLAÇO DO VITOR GABRIEL, DO GALO!
#CopinhaSil2026","JOGADA ENSAIADA E GOLAÇO DO VITOR GABRIEL, DO GALO!
#CopinhaSil2026",35,"01/07/2026 17:58",N/A,https://www.facebook.com/reel/1386532426273428/,0,0,Vídeos,,,,,Total,11868,11690,161,157,0,4,261,261,,,,,110304.704,9.951,0,0,0,,
1175746764718962,100068509496158,Copinha,"TODA A QUALIDADE DO CAUÃ ZAPPELINI!
#CopinhaSil2026","TODA A QUALIDADE DO CAUÃ ZAPPELINI!
#CopinhaSil2026",44,"01/07/2026 17:42",N/A,https://www.facebook.com/reel/1439900167543040/,0,0,Vídeos,,,,,Total,4534,4374,66,59,2,5,59,59,,,,,35874.148,8.405,0,0,0,,
1175741814719457,100068509496158,Copinha,"COPINHA SIL DOS APAIXONADOS!❤️
Gol e comemoração apaixonada do João Teixeira!
#CopinhaSil2026","COPINHA SIL DOS APAIXONADOS!❤️
Gol e comemoração apaixonada do João Teixeira!
#CopinhaSil2026",56,"01/07/2026 17:31",N/A,https://www.facebook.com/reel/858609593606605/,0,0,Vídeos,,,,,Total,8980,9330,112,107,0,5,190,190,,,,,84666.865,9.944,0,0,0,,
1175729454720693,100068509496158,Copinha,"COBRA DA BOLA!
O goleirão do Galo, Pedro Cobra defendeu o pênalti no comecinho do jogo!
#CopinhaSil2026","COBRA DA BOLA!
O goleirão do Galo, Pedro Cobra defendeu o pênalti no comecinho do jogo!
#CopinhaSil2026",29,"01/07/2026 17:04",N/A,https://www.facebook.com/reel/4055943277953742/,1,0,Vídeos,,,,,Total,109494,91834,883,873,2,8,975,974,,1,,,1363358.315,15.085,0,0,1,,
1175726901387615,100068509496158,Copinha,"GOLAÇO DE PÊNALTI!
Que categoria do Ji-Paraná para marcar o gol do União Cacoalense!
#CopinhaSil2026","GOLAÇO DE PÊNALTI!
Que categoria do Ji-Paraná para marcar o gol do União Cacoalense!
#CopinhaSil2026",34,"01/07/2026 16:58",N/A,https://www.facebook.com/reel/872856822039498/,1,0,Vídeos,,,,,Total,5697,5887,75,69,0,6,155,154,,1,,,38759.144,7.216,0,0,0,,
1175723121387993,100068509496158,Copinha,"MATHEUS XAVIER: 4 GOLS EM 2 JOGOS!
A ÁGUA DA VILA É DIFERENTE MESMO!
📷Reinaldo Campos/Santos FC",,0,"01/07/2026 16:50",N/A,https://www.facebook.com/copinha/posts/pfbid0k8qB17HuWVjVcUtfeSL4Ji499PcSqmvsNvmHGTUPpSzhTSY1PDrQ2f8sMusJEvW3l,0,0,Fotos,,,,,Total,74526,51071,1399,1341,44,14,916,639,277,,,,,,,,,,
1175720874721551,100068509496158,Copinha,"Meninos da Vila garantidos na próxima fase!
#CopinhaSil2026",,0,"01/07/2026 16:45",N/A,https://www.facebook.com/copinha/posts/pfbid02NNUFhFQq4ADfQHpaQEfPQCWyCFUobNDibYp1soP3TEMvb4YeezqizquK6H5U9Xt4l,0,0,Fotos,,,,,Total,66955,45560,490,461,12,17,1143,579,564,,,,,,,,,,
1175717434721895,100068509496158,Copinha,"Cadê o goleiro?😀
#CopinhaSil2026
📷Tiago Dias",,0,"01/07/2026 16:37",N/A,https://www.facebook.com/copinha/posts/pfbid024jVxQ6SzrZBVEHySMRzckQ43HR9dtAddGkwiT7TSRZ77dePuZnRZx7Kx6ME6TeEql,0,0,Fotos,,,,,Total,5106,3745,18,17,0,1,14,7,7,,1,,,,,,,,
1175714244722214,100068509496158,Copinha,"VITÓRIAS DE SANTOS, AGUIA DE MARABÁ E OSASCO AUDAX✅
#CopinhaSil2026",,0,"01/07/2026 16:30",N/A,https://www.facebook.com/copinha/posts/pfbid02P6Qc8JsPPVcxdQy782zRbf51fa6harSeHwEmZC8qkeyGCBasEu7YVd3hH9pMRwp4l,0,0,Fotos,,,,,Total,14241,9619,97,90,1,6,583,129,454,,,,,,,,,,
1175710334722605,100068509496158,Copinha,"GOLAÇOOOO!
A BATIDA PERFEITA DE KAYKY PERSI, DO OSASCO AUDAX!
#CopinhaSil2026","GOLAÇOOOO!
A BATIDA PERFEITA DE KAYKY PERSI, DO OSASCO AUDAX!
#CopinhaSil2026",14,"01/07/2026 16:20",N/A,https://www.facebook.com/reel/847676084771454/,1,0,Vídeos,,,,,Total,128763,91520,2251,2211,10,30,1023,1023,,,,,1047729.159,11.253,0,0,0,,
1175699994723639,100068509496158,Copinha,"É GOL DO UNIÃO CACOALENSE!
JI-PARANÁ DEIXA TUDO IGUAL CONTRA O SANTOS!
#CopinhaSil2026","É GOL DO UNIÃO CACOALENSE!
JI-PARANÁ DEIXA TUDO IGUAL CONTRA O SANTOS!
#CopinhaSil2026",7,"01/07/2026 15:56",N/A,https://www.facebook.com/reel/1174462834883301/,0,0,Vídeos,,,,,Total,213707,145301,309,304,0,5,1437,1437,,,,,800303.307,5.741,0,0,0,,
1175697911390514,100068509496158,Copinha,"O PAREDÃO LUAN!
O goleiro do Maruinense defendeu o pênalti no último lance do jogo e garantiu os três pontos para a equipe de Sergipe!
#CopinhaSil2026","O PAREDÃO LUAN!
O goleiro do Maruinense defendeu o pênalti no último lance do jogo e garantiu os três pontos para a equipe de Sergipe!
#CopinhaSil2026",12,"01/07/2026 15:52",N/A,https://www.facebook.com/reel/2270357280107714/,1,0,Vídeos,,,,,Total,243222,170000,662,656,2,4,2419,2419,,,,,1542521.611,9.543,0,0,0,,
1175694794724159,100068509496158,Copinha,"O KUKRI APRONTOU DE NOVO!
OUTRO GOLAÇO DE FALTA DO CAMISA 7 DO ÁGUIA DE MARABÁ!
#CopinhaSil2026","O KUKRI APRONTOU DE NOVO!
OUTRO GOLAÇO DE FALTA DO CAMISA 7 DO ÁGUIA DE MARABÁ!
#CopinhaSil2026",21,"01/07/2026 15:44",N/A,https://www.facebook.com/reel/1411337123671995/,1,0,Vídeos,,,,,Total,10983,8944,224,205,10,9,516,516,,,,,93289.857,9.98,0,0,0,,
1175691124724526,100068509496158,Copinha,"QUE GOLAÇOOOOOO!
QUE PINTURA DO KUKRI, DO ÁGUIA DE MARABÁ!
#CopinhaSil2026","QUE GOLAÇOOOOOO!
QUE PINTURA DO KUKRI, DO ÁGUIA DE MARABÁ!
#CopinhaSil2026",57,"01/07/2026 15:37",N/A,https://www.facebook.com/reel/1165935712196995/,1,0,Vídeos,,,,,Total,28833,18740,835,800,26,9,1280,1280,,,,,407631.259,15.188,0,0,0,,
1175672374726401,100068509496158,Copinha,"QUE TARDE FOI ESSA, HEIN?!
#CopinhaSil2026",,0,"01/07/2026 14:50",N/A,https://www.facebook.com/copinha/posts/pfbid0dCB437DxTAUyCTkQxxRdfEqujP7t1TKSRjpYY721KZuLFiBF4LJbwt1iTpTBBGEUl,0,0,Fotos,,,,,Total,7999,4788,82,78,0,4,442,134,308,,1,,,,,,,,
1175668494726789,100068509496158,Copinha,"GRANDE VITÓRIA DO MARUINENSE!
Com pênalti defendido no último lance, a equipe de Sergipe vence na Copinha Sil!
#CopinhaSil2026",,0,"01/07/2026 14:41",N/A,https://www.facebook.com/copinha/posts/pfbid0iC8HwxQVRxr793aApJcRj5vrMYKForDBFfir9UxUTXW3YW3Ruw4NU3XESUK8v7Z1l,0,0,Fotos,,,,,Total,35724,26857,123,115,2,6,300,135,165,,1,,,,,,,,
1175663414727297,100068509496158,Copinha,"DEU EMPATE EM SÃO CARLOS!
O Real Brasília foi buscar o empate no final contra o Grêmio São-Carlense!
#CopinhaSil2026",,0,"01/07/2026 14:28",N/A,https://www.facebook.com/copinha/posts/pfbid0maAA5k9wrZ1bgAXp3WzeTwFdjpsD7zqBgPNJrca62WtgAhxUoxyJgk5YsTySUuHal,0,0,Fotos,,,,,Total,9365,7021,51,46,0,5,53,25,28,,,,,,,,,,
1175658514727787,100068509496158,Copinha,"QUE GOLAÇO!
O Rafael acertou esse lindo chute e fez um belo gol para o Grêmio São-Carlense!
#CopinhaSil2026","QUE GOLAÇO!
O Rafael acertou esse lindo chute e fez um belo gol para o Grêmio São-Carlense!
#CopinhaSil2026",50,"01/07/2026 14:16",N/A,https://www.facebook.com/reel/3107239719460330/,1,0,Vídeos,,,,,Total,3266,3340,38,34,1,3,45,45,,,,,18830.695,6.182,0,0,0,,
1175643888062583,100068509496158,Copinha,"TUDO IGUAL ENTRE QUIXADÁ E CUIABÁ!
#CopinhaSil2026",,0,"01/07/2026 13:44",N/A,https://www.facebook.com/copinha/posts/pfbid02y5DJnRBCuWB4LSpohtYZHtV6nis2D3fGpHGWASQsgJT2nZCH1B4NFB3L8dnHb1f2l,0,0,Fotos,,,,,Total,10140,7350,44,39,0,5,40,22,18,,,,,,,,,,
1175640491396256,100068509496158,Copinha,"FESTA EM SÃO CARLOS!
O GRÊMIO SÃO-CARLENSE ABRE O PLACAR NA COPINHA SIL!
#CopinhaSil2026","FESTA EM SÃO CARLOS!
O GRÊMIO SÃO-CARLENSE ABRE O PLACAR NA COPINHA SIL!
#CopinhaSil2026",34,"01/07/2026 13:36",N/A,https://www.facebook.com/reel/1171538718165238/,0,0,Vídeos,,,,,Total,5062,5257,79,75,1,3,75,75,,,,,32508.123,6.816,0,0,0,,
1175635008063471,100068509496158,Copinha,"GRUPOS ATUALIZADOS! ✅
Arrasta pro lado pra ver as classificações depois da 2ª rodada da #CopinhaSil2026!",,0,"01/07/2026 13:25",N/A,https://www.facebook.com/copinha/posts/pfbid031KifEc5tJoCZqPG9A8Aa9NvLPsp8cvoHCfRKe1qVQS8mX5goPZMQ4U7rZ6J7X6zcl,0,0,Fotos,,,,,Total,24338,12572,147,137,0,10,2888,611,2277,,1,,,,,,,,
1175633124730326,100068509496158,Copinha,"POV: Você é a adm da @copinha vendo a conta bater UM MILHÃO de seguidores! 🥹🌽
#CopinhaSil2026","POV: Você é a adm da @copinha vendo a conta bater UM MILHÃO de seguidores! 🥹🌽
#CopinhaSil2026",15,"01/07/2026 13:21",N/A,https://www.facebook.com/reel/1370373364222915/,1,0,Vídeos,,,,,Total,2754,2792,50,48,1,1,25,25,,,,,8582.584,3.393,0,0,0,,
1175630811397224,100068509496158,Copinha,"O MILHÃO CHEGOU 1️⃣🌽
Agora a Copinha Sil 2026 ficou milionária! Obrigado a todos os seguidores da Maior Competição de Base do Mundo 🥳
#CopinhaSil2026","O MILHÃO CHEGOU 1️⃣🌽
Agora a Copinha Sil 2026 ficou milionária! Obrigado a todos os seguidores da Maior Competição de Base do Mundo 🥳
#CopinhaSil2026",11,"01/07/2026 13:16",N/A,https://www.facebook.com/reel/1939219299966648/,1,0,Vídeos,,,,,Total,4076,3776,101,99,0,2,25,25,,,,,11179.207,3.207,0,0,0,,
1175623401397965,100068509496158,Copinha,"O MOLEQUE É DIFERENTE!
Que chapéu do Tetê, do São Paulo, hein?!
#CopinhaSil2026","O MOLEQUE É DIFERENTE!
Que chapéu do Tetê, do São Paulo, hein?!
#CopinhaSil2026",11,"01/07/2026 12:59",N/A,https://www.facebook.com/reel/889571310325913/,0,0,Vídeos,,,,,Total,1046573,644214,10464,10110,213,141,14437,14435,,2,,,6429914.601,10.299,0,0,0,,
1175619651398340,100068509496158,Copinha,"PAREDÃO! 🧤🔥
Apesar da derrota, @felipe_fortaleza_12 brilhou demais no gol do Independente-AP! #CopinhaSil2026","PAREDÃO! 🧤🔥
Apesar da derrota, @felipe_fortaleza_12 brilhou demais no gol do Independente-AP! #CopinhaSil2026",50,"01/07/2026 12:50",N/A,https://www.facebook.com/reel/1429021335249241/,1,0,Vídeos,,,,,Total,3021,3063,52,49,0,3,51,50,,1,,,28339.159,10.278,0,0,0,,
1175618748065097,100068509496158,Copinha,"PAREDÃO! 🧤🔥
Apesar da derrota, @felipe_fortaleza_12 brilhou demais no gol do Independente-AP! #CopinhaSil2026","PAREDÃO! 🧤🔥
Apesar da derrota, @felipe_fortaleza_12 brilhou demais no gol do Independente-AP! #CopinhaSil2026",50,"01/07/2026 12:48",N/A,https://www.facebook.com/reel/896387606687328/,0,0,Vídeos,,,,,Total,6425,6158,99,93,2,4,185,185,,,,,75335.563,12.937,0,0,0,,
1175615091398796,100068509496158,Copinha,"VITÓRIA JACONERA! 🟢⚪
O Juventude venceu o Nacional-AM pela 2ª rodada da #CopinhaSil2026!",,0,"01/07/2026 12:40",N/A,https://www.facebook.com/copinha/posts/pfbid0XhPYCHWihZ9PjYXytYAT9PSkuLNMFPtKhJPgGPbg2qA6nqvRT1zmANe4zntWNVDAl,0,0,Fotos,,,,,Total,23036,16587,107,97,3,7,135,71,64,,,,,,,,,,
1175613594732279,100068509496158,Copinha,"QUE PINTURAAAA! 😮‍💨
Que golaço absurdo do Pedro Henrique pro Juventude! #CopinhaSil2026","QUE PINTURAAAA! 😮‍💨
Que golaço absurdo do Pedro Henrique pro Juventude! #CopinhaSil2026",37,"01/07/2026 12:36",N/A,https://www.facebook.com/reel/1379107960351195/,0,0,Vídeos,,,,,Total,2817,2803,52,49,1,2,57,57,,,,,16945.982,6.418,0,0,0,,
1175604651399840,100068509496158,Copinha,"GOLAÇO, WENDELL! 🔥
O jogador do Náutico-PE aproveitou o erro adversário e mandou um belo gol de cobertura! #CopinhaSil2026","GOLAÇO, WENDELL! 🔥
O jogador do Náutico-PE aproveitou o erro adversário e mandou um belo gol de cobertura! #CopinhaSil2026",44,"01/07/2026 12:17",mixed,https://www.facebook.com/reel/1403086161491863/,0,0,Vídeos,,,,,Total,2788,2843,34,32,0,2,29,29,,,,,18544.809,7.088,0,0,0,,
1175598471400458,100068509496158,Copinha,"VITÓRIA DO TRICOLOR PAULISTA! 🇾🇪
O São Paulo venceu o Independente-AP e tá classificado na #CopinhaSil2026!",,0,"01/07/2026 12:04",N/A,https://www.facebook.com/copinha/posts/pfbid0iTCQmvZPYjN8HuBScSrwf6DvKjGGGvbe6fSFgJBATkySgoMY9vqAaVH31AUK4kSfl,0,0,Fotos,,,,,Total,112029,78860,1295,1230,23,42,807,430,377,,,,,,,,,,
1175587471401558,100068509496158,Copinha,"DE PRIMEIRA, BIDU! 😮‍💨🔥 #CopinhaSil2026","DE PRIMEIRA, BIDU! 😮‍💨🔥 #CopinhaSil2026",38,"01/07/2026 11:40",N/A,https://www.facebook.com/reel/1577251850140296/,0,0,Vídeos,,,,,Total,2430,2511,23,21,0,2,18,18,,,,,10696.992,4.726,0,0,0,,
1172771051683200,100068509496158,Copinha,"GOLAAAAAÇO DO GALO DA COMARCA!
Guilherme Said viu o goleirão adiantado e não pensou duas vezes! Tá na rede pro XV de Jaú!
#CopinhaSil2026","GOLAAAAAÇO DO GALO DA COMARCA!
Guilherme Said viu o goleirão adiantado e não pensou duas vezes! Tá na rede pro XV de Jaú!
#CopinhaSil2026",62,"01/03/2026 12:58",N/A,https://www.facebook.com/reel/2362836130845423/,0,0,Vídeos,,,,,Total,4422,4315,76,70,1,5,134,134,,,,,38731.761,9.33,0,0,0,,
1175579004735738,100068509496158,Copinha,"PAULINHO NÃO PERDOA!
TEM GOL DO SÃO PAULO NA COPINHA SIL 2026!
#CopinhaSil2026","PAULINHO NÃO PERDOA!
TEM GOL DO SÃO PAULO NA COPINHA SIL 2026!
#CopinhaSil2026",35,"01/07/2026 11:22",N/A,https://www.facebook.com/reel/889351927356477/,0,0,Vídeos,,,,,Total,6539,6967,271,266,1,4,175,175,,,,,39904.075,6.437,0,0,0,,
1175577138069258,100068509496158,Copinha,"PAREEEEECE QUE ELE TÁ VENDENDO ÁGUA….. 💦🤣🤣🤣 #CopinhaSil2026","PAREEEEECE QUE ELE TÁ VENDENDO ÁGUA….. 💦🤣🤣🤣 #CopinhaSil2026",18,"01/07/2026 11:18",N/A,https://www.facebook.com/reel/1436729241174024/,0,0,Vídeos,,,,,Total,6705,5700,58,53,2,3,134,134,,,,,46349.584,8.431,0,0,0,,
1175572614736377,100068509496158,Copinha,"PAREEEEECE QUE ELE TÁ VENDENDO ÁGUA….. 💦🤣🤣🤣 #CopinhaSil2026","PAREEEEECE QUE ELE TÁ VENDENDO ÁGUA….. 💦🤣🤣🤣 #CopinhaSil2026",18,"01/07/2026 11:09",N/A,https://www.facebook.com/reel/2710006439351982/,1,0,Vídeos,,,,,Total,6957,6250,58,53,3,2,262,261,,1,,,46601.312,8.252,0,0,0,,
1175564844737154,100068509496158,Copinha,"FICOU PARA A ÚLTIMA!
Não vai faltar emoção na busca pela vaga no Grupo 30.
#CopinhaSil2026",,0,"01/07/2026 10:53",N/A,https://www.facebook.com/copinha/posts/pfbid0TntThBqF6tCjvAFZiWxRgXHDPop7TjhJVkB9zp8nDQALCtqheuoTT1zajV7jvuFsl,0,0,Fotos,,,,,Total,70571,49885,167,160,1,6,771,404,367,,,,,,,,,,
1175554331404872,100068509496158,Copinha,"PRATO DO DIA: GOLS!
A hora de almoço na Copinha Sil 2026 foi recheada de gols 👀⚽
#CopinhaSil2026",,0,"01/07/2026 10:33",N/A,https://www.facebook.com/copinha/posts/pfbid035J9nxEaMAip79gSwEzgWZXz9XnvsDfWACrjyhRKxxSiJkZsVw1hRdNY1BfQdHAVbl,0,0,Fotos,,,,,Total,12194,6905,80,78,0,2,1027,209,818,,,,,,,,,,
1175518738075098,100068509496158,Copinha,"COMBINAÇÃO PERFEITA EM COSMÓPOLIS!
Nada como acompanhar um jogo da Copinha Sil 2026 com um pastel e caldo de cana, né? A adm ficou na vontade aqui 😅
#CopinhaSil2026","COMBINAÇÃO PERFEITA EM COSMÓPOLIS!
Nada como acompanhar um jogo da Copinha Sil 2026 com um pastel e caldo de cana, né? A adm ficou na vontade aqui 😅
#CopinhaSil2026",31,"01/07/2026 09:25",N/A,https://www.facebook.com/reel/883100357456049/,0,0,Vídeos,,,,,Total,4048,3893,63,60,1,2,50,50,,,,,21016.066,5.564,0,0,0,,
