"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Views,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Page ID",Visualizações,"Is crosspost","Is share",Languages,"Custom labels","Funded content status"
1013114304767912,,"Paulistão F","TUDO IGUAL NO PLACAR!
Um gol de argentina, um gol de colombiana e o primeiro tempo termina empatado entre Red Bull Bragantino e Santos!
#PaulistãoFPetrobras
📷Igor do Vale/Ag. Paulistão",,0,"07/28/2026 15:56",N/A,https://www.facebook.com/paulistaof/posts/pfbid02pDvf37ZZQiUKNSDHhYnEK3ymVFHmfZHuXWReTonV7NBrqDxV8KSjvJk52fj3g8eol,0,0,Fotos,,,,,Total,,2584,14,14,0,0,34,13,21,,,,,,,,,100082080567569,3483
1013082088104467,,"Paulistão F","TUDO PRONTO!
A bola vai rolar entre Red Bull Bragantino e Santos pela 5ª rodada do Paulistão F @petrobras!
#PaulistãoFPetrobras
📷Igor do Vale/Ag. Paulistão",,0,"07/28/2026 14:49",N/A,https://www.facebook.com/paulistaof/posts/pfbid02ByrEpARY9hvBSkAhMFZKDDXbu4SSCGBGKLCuYuYuJ6faaskzovtD9XXXeMk2enAAl,0,0,Fotos,,,,,Total,,1646,10,9,0,1,24,6,18,,,,,,,,,100082080567569,2191
1013009891445020,,"Paulistão F","É ELE ALI? 👀🐷
Chad “Ochocinco” Johnson apareceu no treino do Panthers com a camisa do Palmeiras campeão da Libertadores em 1999. Essa é relíquia, hein, torcedor?
#PaulistasEmCampo
📷 Reprodução/X",,0,"07/28/2026 12:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid02E73BBY8DWekvTESBgWCFvXzvSrQCAyGvxVxur6BaYss12rpax4nLgQZdFHjMMqWel,0,0,Fotos,,,,,Total,,1961,36,35,0,1,29,7,22,,,,,,,,,100082080567569,2797
1012916778120998,,"Paulistão F","PARA RELEMBRAR!
Amanhã começa mais uma rodada do Paulista F Sub-20 @petrobras, então vem ver como está a tabela classificação até aqui!
#PaulistaFSub20Petrobras",,0,"07/28/2026 09:58",N/A,https://www.facebook.com/paulistaof/posts/pfbid0m5Kw2EuSmP4ZHeT6EmyH2bLiR6gV392WqoH7yGWqGwuEwVCc3NHW74qxfwv7PyNcl,0,0,Fotos,,,,,Total,,29475,247,235,3,9,828,414,414,,,,,,,,,100082080567569,42752
1012755021470507,,"Paulistão F","MAIS UM!
Massa Bruta e Sereias da Vila entram em campo nesta terça-feira no Paulistão F @petrobras. Quem leva a melhor?
#PaulistãoFPetrobras2026",,0,"07/28/2026 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0WeT62S1aWZDv3iReuSWfVCLK3KZpKnXrZLPZDWcpEYznJc4PugzP4cKSFtT4Nn8ol,0,0,Fotos,,,,,Total,,7728,83,77,5,1,149,69,80,,,,,,,,,100082080567569,10672
1012330051513004,,"Paulistão F","Confira os melhores momentos da vitória do São Paulo no Paulistão F Petrobras.
#Centauro #MelhoresMomentos","Confira os melhores momentos da vitória do São Paulo no Paulistão F Petrobras.
#Centauro #MelhoresMomentos",117,"07/27/2026 17:51",mixed,https://www.facebook.com/reel/2264894937668241/,1,0,Vídeos,,,,,Total,,39873,1339,1303,22,14,1783,1783,,,,,978242.426,25.977,0,0,0,100082080567569,40437
1012318988180777,,"Paulistão F","PRIMEIRO DA RODADA...
O Tricolor assumiu a segunda posição do Paulistão F @petrobras com a vitória.
#PaulistãoFPetrobras",,0,"07/27/2026 17:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid035kufjtV8cq8bmNi38y2J4w5xsjd4pcoJS79cvwKFH3NZNUtzEF1MepHpdLhaf1SDl,0,0,Fotos,,,,,Total,,9535,120,111,4,5,317,193,124,,,,,,,,,100082080567569,14367
1012307248181951,,"Paulistão F","ABRIU A CONTAGEM...
Bia Menezes marcou um gol de falta e levou o troféu de Craque do Jogo @petrobras para casa 😍
#PaulistãoFPetrobras
📷 Rebeca Reis/Ag. Paulistão",,0,"07/27/2026 17:09",N/A,https://www.facebook.com/paulistaof/posts/pfbid02G6akBxdmj5HBC6ShNK8gzW9Ln5HftBFUbs24YAqt43QXZy7zQPKLv2JAfyHJAQz8l,0,0,Fotos,,,,,Total,,2219,69,62,7,0,41,28,13,,,,,,,,,100082080567569,3106
1012303854848957,,"Paulistão F","PARA FECHAR A CONTA…
Kesia Senna saiu da marcação e deixou o dela na partida!
#PaulistãoFPetrobras","PARA FECHAR A CONTA…
Kesia Senna saiu da marcação e deixou o dela na partida!
#PaulistãoFPetrobras",29,"07/27/2026 17:02",N/A,https://www.facebook.com/reel/1365690319107479/,1,0,Vídeos,,,,,Total,,14118,337,322,11,4,206,206,,,,,147233.186,10.613,0,0,0,100082080567569,15791
1012282951517714,,"Paulistão F","BIA MENEZES É O NOME DELA!
O gol do Tricolor saiu na cobrança de falta da camisa 23 🔥⚽️
#PaulistãoFPetrobras","BIA MENEZES É O NOME DELA!
O gol do Tricolor saiu na cobrança de falta da camisa 23 🔥⚽️
#PaulistãoFPetrobras",28,"07/27/2026 16:19",N/A,https://www.facebook.com/reel/889841197527165/,1,0,Vídeos,,,,,Total,,6808,255,239,11,5,130,130,,,,,53649.836,8.164,0,0,0,100082080567569,7221
1012270238185652,,"Paulistão F","TRICOLOR NA FRENTE!
No final da primeira etapa, Bia Menezes marcou de falta. Vem mais gol por aí?👀⚽
#PaulistãoFPetrobras
📷 Rebeca Reis/Ag. Paulistão",,0,"07/27/2026 15:50",N/A,https://www.facebook.com/paulistaof/posts/pfbid0n6xRU8dVVdguQesyB5LJTsw72G1a5jkaX9gnTNbjTYdRSuX8RdLpNvD8hDb6eLv5l,0,0,Fotos,,,,,Total,,5438,126,115,5,6,79,27,52,,,,,,,,,100082080567569,7489
1012230521522957,,"Paulistão F","TUDO PRONTO!
Um final de tarde desse em Santana de Parnaíba é perfeito para mais um dia de Paulistão F @petrobras! Quem vai levar a melhor entre São Paulo e Mirassol?
#PaulistãoFPetrobras
📷 Rebeca Reis/Ag. Paulistão",,0,"07/27/2026 14:26",N/A,https://www.facebook.com/paulistaof/posts/pfbid02RBjtRUNzof5XkMZmxphN6CsAUMaAdiqVk5HZ5v3xRm4R3UKSrAF27uLAapdC2iVtl,0,0,Fotos,,,,,Total,,1699,21,20,0,1,38,5,33,,,,,,,,,100082080567569,2400
